date,positive,negative,neutral,polaridade
2013-02-03,0.25609756097560976,0.1951219512195122,0.5487804878048781,0.13513513513513514
2013-02-04,0.36082474226804123,0.14432989690721648,0.4948453608247423,0.42857142857142855
2013-02-05,0.38235294117647056,0.16666666666666666,0.45098039215686275,0.39285714285714285
2013-02-06,0.2871287128712871,0.19801980198019803,0.5148514851485149,0.1836734693877551
2013-02-07,0.40860215053763443,0.1935483870967742,0.3978494623655914,0.35714285714285715
2013-02-08,0.4830508474576271,0.09322033898305085,0.423728813559322,0.6764705882352942
2013-02-09,0.3411764705882353,0.21176470588235294,0.4470588235294118,0.23404255319148937
2013-02-10,0.3431372549019608,0.1568627450980392,0.5,0.37254901960784315
2013-02-11,0.37142857142857144,0.09523809523809523,0.5333333333333333,0.5918367346938775
2013-02-12,0.3655913978494624,0.24731182795698925,0.3870967741935484,0.19298245614035087
2013-02-13,0.32231404958677684,0.1322314049586777,0.5454545454545454,0.41818181818181815
2013-02-14,0.5268817204301075,0.10752688172043011,0.3655913978494624,0.6610169491525424
2013-02-15,0.40816326530612246,0.15306122448979592,0.4387755102040816,0.45454545454545453
2013-02-16,0.47572815533980584,0.10679611650485436,0.4174757281553398,0.6333333333333333
2013-02-17,0.41237113402061853,0.14432989690721648,0.44329896907216493,0.48148148148148145
2013-02-18,0.38144329896907214,0.16494845360824742,0.4536082474226804,0.39622641509433965
2013-02-19,0.4392523364485981,0.1308411214953271,0.42990654205607476,0.5409836065573771
2013-02-20,0.33980582524271846,0.13592233009708737,0.5242718446601942,0.42857142857142855
2013-02-21,0.42105263157894735,0.16666666666666666,0.41228070175438597,0.43283582089552236
2013-02-22,0.25263157894736843,0.14736842105263157,0.6,0.2631578947368421
2013-02-23,0.4175824175824176,0.15384615384615385,0.42857142857142855,0.46153846153846156
2013-02-24,0.38271604938271603,0.09876543209876543,0.5185185185185185,0.5897435897435898
2013-02-25,0.42857142857142855,0.12380952380952381,0.44761904761904764,0.5517241379310345
2013-02-26,0.4365079365079365,0.23015873015873015,0.3333333333333333,0.30952380952380953
2013-02-27,0.5145631067961165,0.11650485436893204,0.36893203883495146,0.6307692307692307
2013-02-28,0.39166666666666666,0.13333333333333333,0.475,0.49206349206349204
2013-03-01,0.41836734693877553,0.17346938775510204,0.40816326530612246,0.41379310344827586
2013-03-02,0.40860215053763443,0.15053763440860216,0.44086021505376344,0.46153846153846156
2013-03-03,0.4326923076923077,0.09615384615384616,0.47115384615384615,0.6363636363636364
2013-03-04,0.3208955223880597,0.2537313432835821,0.4253731343283582,0.11688311688311688
2013-03-05,0.34513274336283184,0.26548672566371684,0.3893805309734513,0.13043478260869565
2013-03-06,0.36036036036036034,0.1891891891891892,0.45045045045045046,0.3114754098360656
2013-03-07,0.3858267716535433,0.16535433070866143,0.44881889763779526,0.4
2013-03-08,0.4217687074829932,0.10204081632653061,0.47619047619047616,0.6103896103896104
2013-03-09,0.352,0.152,0.496,0.3968253968253968
2013-03-10,0.5405405405405406,0.12612612612612611,0.3333333333333333,0.6216216216216216
2013-03-11,0.496,0.088,0.416,0.6986301369863014
2013-03-12,0.43846153846153846,0.16153846153846155,0.4,0.46153846153846156
2013-03-13,0.5327868852459017,0.08196721311475409,0.38524590163934425,0.7333333333333333
2013-03-14,0.4393939393939394,0.16666666666666666,0.3939393939393939,0.45
2013-03-15,0.4,0.18333333333333332,0.4166666666666667,0.37142857142857144
2013-03-16,0.5267857142857143,0.07142857142857142,0.4017857142857143,0.7611940298507462
2013-03-17,0.42452830188679247,0.12264150943396226,0.4528301886792453,0.5517241379310345
2013-03-18,0.3865546218487395,0.13445378151260504,0.4789915966386555,0.4838709677419355
2013-03-19,0.43089430894308944,0.1951219512195122,0.37398373983739835,0.37662337662337664
2013-03-20,0.36936936936936937,0.15315315315315314,0.4774774774774775,0.41379310344827586
2013-03-21,0.3828125,0.265625,0.3515625,0.18072289156626506
2013-03-22,0.4533333333333333,0.11333333333333333,0.43333333333333335,0.6
2013-03-23,0.37606837606837606,0.2222222222222222,0.4017094017094017,0.2571428571428571
2013-03-24,0.26605504587155965,0.28440366972477066,0.44954128440366975,-0.03333333333333333
2013-03-25,0.3442622950819672,0.16393442622950818,0.4918032786885246,0.3548387096774194
2013-03-26,0.3795620437956204,0.2116788321167883,0.40875912408759124,0.2839506172839506
2013-03-27,0.44537815126050423,0.2773109243697479,0.2773109243697479,0.23255813953488372
2013-03-28,0.3828125,0.1875,0.4296875,0.3424657534246575
2013-03-29,0.28368794326241137,0.14893617021276595,0.5673758865248227,0.3114754098360656
2013-03-30,0.38095238095238093,0.11904761904761904,0.5,0.5238095238095238
2013-03-31,0.3014705882352941,0.18382352941176472,0.5147058823529411,0.24242424242424243
2013-04-01,0.41353383458646614,0.20300751879699247,0.38345864661654133,0.34146341463414637
2013-04-02,0.4253731343283582,0.12686567164179105,0.44776119402985076,0.5405405405405406
2013-04-03,0.4421768707482993,0.1836734693877551,0.3741496598639456,0.41304347826086957
2013-04-04,0.3793103448275862,0.2482758620689655,0.3724137931034483,0.2087912087912088
2013-04-05,0.4393939393939394,0.16666666666666666,0.3939393939393939,0.45
2013-04-06,0.4728682170542636,0.16279069767441862,0.3643410852713178,0.4878048780487805
2013-04-07,0.4122137404580153,0.19083969465648856,0.3969465648854962,0.3670886075949367
2013-04-08,0.48484848484848486,0.14393939393939395,0.3712121212121212,0.54216867469879515
2013-04-09,0.4057971014492754,0.15217391304347827,0.4420289855072464,0.45454545454545453
2013-04-10,0.30405405405405406,0.2905405405405405,0.40540540540540543,0.022727272727272728
2013-04-11,0.4206896551724138,0.16551724137931034,0.41379310344827586,0.43529411764705883
2013-04-12,0.3237410071942446,0.11510791366906475,0.5611510791366906,0.47540983606557374
2013-04-13,0.39849624060150374,0.16541353383458646,0.43609022556390975,0.41333333333333333
2013-04-14,0.3023255813953488,0.20930232558139536,0.4883720930232558,0.18181818181818182
2013-04-15,0.3458646616541353,0.11278195488721804,0.5413533834586466,0.5081967213114754
2013-04-16,0.44696969696969696,0.11363636363636363,0.4393939393939394,0.5945945945945946
2013-04-17,0.37037037037037035,0.21481481481481482,0.4148148148148148,0.26582278481012656
2013-04-18,0.3146853146853147,0.17482517482517482,0.5104895104895105,0.2857142857142857
2013-04-19,0.45454545454545453,0.12878787878787878,0.4166666666666667,0.5584415584415584
2013-04-20,0.44715447154471544,0.16260162601626016,0.3902439024390244,0.4666666666666667
2013-04-21,0.42105263157894735,0.11278195488721804,0.46616541353383456,0.5774647887323944
2013-04-22,0.39473684210526316,0.17543859649122806,0.4298245614035088,0.38461538461538464
2013-04-23,0.3014705882352941,0.19117647058823528,0.5073529411764706,0.22388059701492538
2013-04-24,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.42857142857142855
2013-04-25,0.3958333333333333,0.11805555555555555,0.4861111111111111,0.5405405405405406
2013-04-26,0.3089430894308943,0.2032520325203252,0.4878048780487805,0.20634920634920634
2013-04-27,0.36283185840707965,0.18584070796460178,0.45132743362831856,0.3225806451612903
2013-04-28,0.3157894736842105,0.16541353383458646,0.518796992481203,0.3125
2013-04-29,0.3409090909090909,0.10606060606060606,0.553030303030303,0.5254237288135594
2013-04-30,0.30434782608695654,0.1391304347826087,0.5565217391304348,0.37254901960784315
2013-05-01,0.4351145038167939,0.06870229007633588,0.4961832061068702,0.7272727272727273
2013-05-02,0.38345864661654133,0.09774436090225563,0.518796992481203,0.59375
2013-05-03,0.4166666666666667,0.1875,0.3958333333333333,0.3793103448275862
2013-05-04,0.3951612903225806,0.10483870967741936,0.5,0.5806451612903226
2013-05-05,0.3984375,0.0703125,0.53125,0.7
2013-05-06,0.28169014084507044,0.11267605633802817,0.6056338028169014,0.42857142857142855
2013-05-07,0.3333333333333333,0.10144927536231885,0.5652173913043478,0.5333333333333333
2013-05-08,0.4411764705882353,0.16176470588235295,0.39705882352941174,0.4634146341463415
2013-05-09,0.4117647058823529,0.18382352941176472,0.40441176470588236,0.38271604938271603
2013-05-10,0.3458646616541353,0.15037593984962405,0.5037593984962406,0.3939393939393939
2013-05-11,0.26126126126126126,0.18018018018018017,0.5585585585585585,0.1836734693877551
2013-05-12,0.35964912280701755,0.19298245614035087,0.4473684210526316,0.30158730158730157
2013-05-13,0.3284671532846715,0.24817518248175183,0.4233576642335766,0.13924050632911392
2013-05-14,0.41911764705882354,0.125,0.45588235294117646,0.5405405405405406
2013-05-15,0.4603174603174603,0.11904761904761904,0.42063492063492064,0.589041095890411
2013-05-16,0.32061068702290074,0.17557251908396945,0.5038167938931297,0.2923076923076923
2013-05-17,0.32116788321167883,0.16058394160583941,0.5182481751824818,0.3333333333333333
2013-05-18,0.3130434782608696,0.13043478260869565,0.5565217391304348,0.4117647058823529
2013-05-19,0.4772727272727273,0.10606060606060606,0.4166666666666667,0.6363636363636364
2013-05-20,0.3511450381679389,0.15267175572519084,0.4961832061068702,0.3939393939393939
2013-05-21,0.3333333333333333,0.1349206349206349,0.5317460317460317,0.423728813559322
2013-05-22,0.366412213740458,0.17557251908396945,0.4580152671755725,0.352112676056338
2013-05-23,0.37857142857142856,0.1,0.5214285714285715,0.582089552238806
2013-05-24,0.375,0.13970588235294118,0.4852941176470588,0.45714285714285713
2013-05-25,0.4552238805970149,0.11194029850746269,0.43283582089552236,0.6052631578947368
2013-05-26,0.3816793893129771,0.20610687022900764,0.4122137404580153,0.2987012987012987
2013-05-27,0.3897058823529412,0.18382352941176472,0.4264705882352941,0.358974358974359
2013-05-28,0.3591549295774648,0.21830985915492956,0.4225352112676056,0.24390243902439024
2013-05-29,0.4344262295081967,0.1721311475409836,0.39344262295081966,0.43243243243243246
2013-05-30,0.30597014925373134,0.1865671641791045,0.5074626865671642,0.24242424242424243
2013-05-31,0.34814814814814815,0.14814814814814814,0.5037037037037037,0.40298507462686567
2013-06-01,0.4274193548387097,0.12096774193548387,0.45161290322580644,0.5588235294117647
2013-06-02,0.36507936507936506,0.12698412698412698,0.5079365079365079,0.4838709677419355
2013-06-03,0.39285714285714285,0.16071428571428573,0.44642857142857145,0.41935483870967744
2013-06-04,0.33613445378151263,0.15966386554621848,0.5042016806722689,0.3559322033898305
2013-06-05,0.38333333333333336,0.15,0.4666666666666667,0.4375
2013-06-06,0.421875,0.1953125,0.3828125,0.3670886075949367
2013-06-07,0.40476190476190477,0.1111111111111111,0.48412698412698413,0.5692307692307692
2013-06-08,0.4224137931034483,0.21551724137931033,0.3620689655172414,0.32432432432432434
2013-06-09,0.2608695652173913,0.16521739130434782,0.5739130434782609,0.22448979591836735
2013-06-10,0.3305785123966942,0.08264462809917356,0.5867768595041323,0.6
2013-06-11,0.33548387096774196,0.1032258064516129,0.5612903225806452,0.5294117647058824
2013-06-12,0.30714285714285716,0.11428571428571428,0.5785714285714286,0.4576271186440678
2013-06-13,0.40540540540540543,0.10135135135135136,0.49324324324324326,0.6
2013-06-14,0.375,0.1527777777777778,0.4722222222222222,0.42105263157894735
2013-06-15,0.4140625,0.03125,0.5546875,0.8596491228070176
2013-06-16,0.4148148148148148,0.14074074074074075,0.4444444444444444,0.49333333333333335
2013-06-17,0.46808510638297873,0.20567375886524822,0.3262411347517731,0.3894736842105263
2013-06-18,0.45323741007194246,0.1223021582733813,0.4244604316546763,0.575
2013-06-19,0.42857142857142855,0.09022556390977443,0.48120300751879697,0.6521739130434783
2013-06-20,0.4782608695652174,0.15217391304347827,0.3695652173913043,0.5172413793103449
2013-06-21,0.45323741007194246,0.1079136690647482,0.43884892086330934,0.6153846153846154
2013-06-22,0.4076923076923077,0.14615384615384616,0.4461538461538462,0.4722222222222222
2013-06-23,0.4222222222222222,0.14814814814814814,0.42962962962962964,0.4805194805194805
2013-06-24,0.34507042253521125,0.1619718309859155,0.49295774647887325,0.3611111111111111
2013-06-25,0.41843971631205673,0.19148936170212766,0.3900709219858156,0.37209302325581395
2013-06-26,0.38961038961038963,0.12337662337662338,0.487012987012987,0.5189873417721519
2013-06-27,0.3248407643312102,0.12101910828025478,0.554140127388535,0.45714285714285713
2013-06-28,0.3576158940397351,0.18543046357615894,0.45695364238410596,0.3170731707317073
2013-06-29,0.3524590163934426,0.1721311475409836,0.47540983606557374,0.34375
2013-06-30,0.4016393442622951,0.09016393442622951,0.5081967213114754,0.6333333333333333
2013-07-01,0.36879432624113473,0.16312056737588654,0.46808510638297873,0.38666666666666666
2013-07-02,0.41139240506329117,0.16455696202531644,0.4240506329113924,0.42857142857142855
2013-07-03,0.38686131386861317,0.145985401459854,0.46715328467153283,0.4520547945205479
2013-07-04,0.3435114503816794,0.183206106870229,0.4732824427480916,0.30434782608695654
2013-07-05,0.3900709219858156,0.20567375886524822,0.40425531914893614,0.30952380952380953
2013-07-06,0.4344262295081967,0.09836065573770492,0.4672131147540984,0.6307692307692307
2013-07-07,0.4,0.16153846153846155,0.43846153846153846,0.4246575342465753
2013-07-08,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.3333333333333333
2013-07-09,0.40714285714285714,0.2,0.39285714285714285,0.3411764705882353
2013-07-10,0.4557823129251701,0.1836734693877551,0.36054421768707484,0.425531914893617
2013-07-11,0.4728682170542636,0.17829457364341086,0.3488372093023256,0.4523809523809524
2013-07-12,0.4552238805970149,0.1791044776119403,0.3656716417910448,0.43529411764705883
2013-07-13,0.39436619718309857,0.176056338028169,0.4295774647887324,0.38271604938271603
2013-07-14,0.43846153846153846,0.12307692307692308,0.43846153846153846,0.5616438356164384
2013-07-15,0.3916083916083916,0.17482517482517482,0.43356643356643354,0.38271604938271603
2013-07-16,0.38848920863309355,0.17985611510791366,0.4316546762589928,0.3670886075949367
2013-07-17,0.3548387096774194,0.27419354838709675,0.3709677419354839,0.1282051282051282
2013-07-18,0.43410852713178294,0.14728682170542637,0.4186046511627907,0.49333333333333335
2013-07-19,0.425531914893617,0.19858156028368795,0.375886524822695,0.36363636363636365
2013-07-20,0.4444444444444444,0.22962962962962963,0.32592592592592595,0.31868131868131866
2013-07-21,0.3870967741935484,0.16129032258064516,0.45161290322580644,0.4117647058823529
2013-07-22,0.3284671532846715,0.08759124087591241,0.583941605839416,0.5789473684210527
2013-07-23,0.30201342281879195,0.1610738255033557,0.5369127516778524,0.30434782608695654
2013-07-24,0.4351145038167939,0.15267175572519084,0.4122137404580153,0.4805194805194805
2013-07-25,0.39416058394160586,0.16058394160583941,0.44525547445255476,0.42105263157894735
2013-07-26,0.3790322580645161,0.1935483870967742,0.4274193548387097,0.323943661971831
2013-07-27,0.49056603773584906,0.16981132075471697,0.33962264150943394,0.4857142857142857
2013-07-28,0.4393939393939394,0.18181818181818182,0.3787878787878788,0.4146341463414634
2013-07-29,0.36477987421383645,0.2138364779874214,0.42138364779874216,0.2608695652173913
2013-07-30,0.3412698412698413,0.1984126984126984,0.4603174603174603,0.2647058823529412
2013-07-31,0.3767123287671233,0.14383561643835616,0.4794520547945205,0.4473684210526316
2013-08-01,0.3918918918918919,0.13513513513513514,0.47297297297297297,0.48717948717948717
2013-08-02,0.3484848484848485,0.2727272727272727,0.3787878787878788,0.12195121951219512
2013-08-03,0.44715447154471544,0.13008130081300814,0.42276422764227645,0.5492957746478874
2013-08-04,0.4016393442622951,0.13114754098360656,0.4672131147540984,0.5076923076923077
2013-08-05,0.3880597014925373,0.16417910447761194,0.44776119402985076,0.40540540540540543
2013-08-06,0.5228758169934641,0.1503267973856209,0.32679738562091504,0.5533980582524272
2013-08-07,0.38461538461538464,0.16025641025641027,0.4551282051282051,0.4117647058823529
2013-08-08,0.3684210526315789,0.15037593984962405,0.48120300751879697,0.42028985507246375
2013-08-09,0.5230769230769231,0.1,0.3769230769230769,0.6790123456790124
2013-08-10,0.4014084507042254,0.1056338028169014,0.49295774647887325,0.5833333333333334
2013-08-11,0.4369747899159664,0.16806722689075632,0.3949579831932773,0.4444444444444444
2013-08-12,0.42953020134228187,0.1610738255033557,0.40939597315436244,0.45454545454545453
2013-08-13,0.40764331210191085,0.2229299363057325,0.36942675159235666,0.29292929292929293
2013-08-14,0.4068965517241379,0.15862068965517243,0.43448275862068964,0.43902439024390244
2013-08-15,0.34868421052631576,0.2565789473684211,0.39473684210526316,0.15217391304347827
2013-08-16,0.3288590604026846,0.15436241610738255,0.5167785234899329,0.3611111111111111
2013-08-17,0.3037037037037037,0.08148148148148149,0.6148148148148148,0.5769230769230769
2013-08-18,0.2764227642276423,0.13008130081300814,0.5934959349593496,0.36
2013-08-19,0.2565789473684211,0.1513157894736842,0.5921052631578947,0.25806451612903225
2013-08-20,0.38125,0.20625,0.4125,0.2978723404255319
2013-08-21,0.4580152671755725,0.11450381679389313,0.42748091603053434,0.6
2013-08-22,0.3925925925925926,0.14814814814814814,0.45925925925925926,0.4520547945205479
2013-08-23,0.40310077519379844,0.12403100775193798,0.4728682170542636,0.5294117647058824
2013-08-24,0.33620689655172414,0.08620689655172414,0.5775862068965517,0.5918367346938775
2013-08-25,0.3185840707964602,0.09734513274336283,0.584070796460177,0.5319148936170213
2013-08-26,0.3787878787878788,0.12121212121212122,0.5,0.5151515151515151
2013-08-27,0.33557046979865773,0.1476510067114094,0.5167785234899329,0.3888888888888889
2013-08-28,0.4178082191780822,0.14383561643835616,0.4383561643835616,0.4878048780487805
2013-08-29,0.2929936305732484,0.1592356687898089,0.5477707006369427,0.29577464788732394
2013-08-30,0.31788079470198677,0.23841059602649006,0.44370860927152317,0.14285714285714285
2013-08-31,0.2366412213740458,0.13740458015267176,0.6259541984732825,0.2653061224489796
2013-09-01,0.30833333333333335,0.21666666666666667,0.475,0.1746031746031746
2013-09-02,0.3669064748201439,0.10071942446043165,0.5323741007194245,0.5692307692307692
2013-09-03,0.323943661971831,0.13380281690140844,0.5422535211267606,0.4153846153846154
2013-09-04,0.3357142857142857,0.20714285714285716,0.45714285714285713,0.23684210526315788
2013-09-05,0.2903225806451613,0.23225806451612904,0.4774193548387097,0.1111111111111111
2013-09-06,0.31645569620253167,0.2468354430379747,0.43670886075949367,0.12359550561797752
2013-09-07,0.35526315789473684,0.14473684210526316,0.5,0.42105263157894735
2013-09-08,0.42142857142857143,0.14285714285714285,0.4357142857142857,0.4936708860759494
2013-09-09,0.2413793103448276,0.1724137931034483,0.5862068965517241,0.16666666666666666
2013-09-10,0.4,0.14193548387096774,0.45806451612903226,0.47619047619047616
2013-09-11,0.44171779141104295,0.1656441717791411,0.39263803680981596,0.45454545454545453
2013-09-12,0.41216216216216217,0.16891891891891891,0.4189189189189189,0.4186046511627907
2013-09-13,0.3722627737226277,0.15328467153284672,0.4744525547445255,0.4166666666666667
2013-09-14,0.3805970149253731,0.14925373134328357,0.4701492537313433,0.43661971830985913
2013-09-15,0.45112781954887216,0.12781954887218044,0.42105263157894735,0.5584415584415584
2013-09-16,0.30405405405405406,0.22297297297297297,0.47297297297297297,0.15384615384615385
2013-09-17,0.35668789808917195,0.17834394904458598,0.46496815286624205,0.3333333333333333
2013-09-18,0.4041095890410959,0.1643835616438356,0.4315068493150685,0.42168674698795183
2013-09-19,0.4144736842105263,0.125,0.4605263157894737,0.5365853658536586
2013-09-20,0.2866666666666667,0.2,0.5133333333333333,0.1780821917808219
2013-09-21,0.35772357723577236,0.13821138211382114,0.5040650406504065,0.4426229508196721
2013-09-22,0.3825503355704698,0.16778523489932887,0.44966442953020136,0.3902439024390244
2013-09-23,0.41732283464566927,0.15748031496062992,0.4251968503937008,0.4520547945205479
2013-09-24,0.3466666666666667,0.15333333333333332,0.5,0.38666666666666666
2013-09-25,0.26174496644295303,0.18791946308724833,0.5503355704697986,0.16417910447761194
2013-09-26,0.27205882352941174,0.20588235294117646,0.5220588235294118,0.13846153846153847
2013-09-27,0.4074074074074074,0.17037037037037037,0.4222222222222222,0.41025641025641024
2013-09-28,0.3333333333333333,0.26515151515151514,0.4015151515151515,0.11392405063291139
2013-09-29,0.37777777777777777,0.1925925925925926,0.42962962962962964,0.3246753246753247
2013-09-30,0.24305555555555555,0.2152777777777778,0.5416666666666666,0.06060606060606061
2013-10-01,0.42857142857142855,0.12244897959183673,0.4489795918367347,0.5555555555555556
2013-10-02,0.26875,0.1625,0.56875,0.2463768115942029
2013-10-03,0.3443708609271523,0.1986754966887417,0.45695364238410596,0.2682926829268293
2013-10-04,0.41216216216216217,0.18243243243243243,0.40540540540540543,0.38636363636363635
2013-10-05,0.27972027972027974,0.18181818181818182,0.5384615384615384,0.21212121212121213
2013-10-06,0.4125874125874126,0.1258741258741259,0.46153846153846156,0.5324675324675324
2013-10-07,0.34459459459459457,0.08783783783783784,0.5675675675675675,0.59375
2013-10-08,0.3484848484848485,0.2196969696969697,0.4318181818181818,0.22666666666666666
2013-10-09,0.38571428571428573,0.17857142857142858,0.4357142857142857,0.3670886075949367
2013-10-10,0.32167832167832167,0.1888111888111888,0.48951048951048953,0.2602739726027397
2013-10-11,0.3560606060606061,0.16666666666666666,0.4772727272727273,0.36231884057971014
2013-10-12,0.4716981132075472,0.1509433962264151,0.37735849056603776,0.5151515151515151
2013-10-13,0.3412698412698413,0.15873015873015872,0.5,0.36507936507936506
2013-10-14,0.3828125,0.15625,0.4609375,0.42028985507246375
2013-10-15,0.3262411347517731,0.14893617021276595,0.524822695035461,0.373134328358209
2013-10-16,0.36363636363636365,0.13636363636363635,0.5,0.45454545454545453
2013-10-17,0.30612244897959184,0.1360544217687075,0.5578231292517006,0.38461538461538464
2013-10-18,0.31690140845070425,0.24647887323943662,0.43661971830985913,0.125
2013-10-19,0.49635036496350365,0.1386861313868613,0.36496350364963503,0.5632183908045977
2013-10-20,0.42735042735042733,0.1452991452991453,0.42735042735042733,0.4925373134328358
2013-10-21,0.30625,0.26875,0.425,0.06521739130434782
2013-10-22,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.3333333333333333
2013-10-23,0.3716216216216216,0.14864864864864866,0.4797297297297297,0.42857142857142855
2013-10-24,0.3673469387755102,0.10884353741496598,0.5238095238095238,0.5428571428571428
2013-10-25,0.3684210526315789,0.17293233082706766,0.45864661654135336,0.3611111111111111
2013-10-26,0.37857142857142856,0.2,0.42142857142857143,0.30864197530864196
2013-10-27,0.45901639344262296,0.1557377049180328,0.38524590163934425,0.49333333333333335
2013-10-28,0.3793103448275862,0.19310344827586207,0.42758620689655175,0.3253012048192771
2013-10-29,0.41333333333333333,0.16666666666666666,0.42,0.42528735632183906
2013-10-30,0.3836477987421384,0.13836477987421383,0.4779874213836478,0.46987951807228917
2013-10-31,0.3239067818800733,0.11914113642314741,0.5569520816967792,0.46217494089834515
2013-11-01,0.3718268830628381,0.0957136912193092,0.5324594257178527,0.5905651980418336
2013-11-02,0.3902439024390244,0.17073170731707318,0.43902439024390244,0.391304347826087
2013-11-03,0.2827586206896552,0.14482758620689656,0.5724137931034483,0.3225806451612903
2013-11-04,0.3424657534246575,0.1232876712328767,0.5342465753424658,0.47058823529411764
2013-11-05,0.3312883435582822,0.20245398773006135,0.4662576687116564,0.2413793103448276
2013-11-06,0.3076923076923077,0.20118343195266272,0.4911242603550296,0.20930232558139536
2013-11-07,0.35403726708074534,0.2360248447204969,0.40993788819875776,0.2
2013-11-08,0.42207792207792205,0.18181818181818182,0.3961038961038961,0.3978494623655914
2013-11-09,0.4375,0.10625,0.45625,0.6091954022988506
2013-11-10,0.42142857142857143,0.12857142857142856,0.45,0.5324675324675324
2013-11-11,0.3691275167785235,0.1476510067114094,0.48322147651006714,0.42857142857142855
2013-11-12,0.3382352941176471,0.10294117647058823,0.5588235294117647,0.5333333333333333
2013-11-13,0.2721518987341772,0.17721518987341772,0.5506329113924051,0.2112676056338028
2013-11-14,0.3221476510067114,0.22818791946308725,0.44966442953020136,0.17073170731707318
2013-11-15,0.3581081081081081,0.14189189189189189,0.5,0.43243243243243246
2013-11-16,0.36363636363636365,0.11188811188811189,0.5244755244755245,0.5294117647058824
2013-11-17,0.37857142857142856,0.16428571428571428,0.45714285714285713,0.39473684210526316
2013-11-18,0.3248407643312102,0.18471337579617833,0.49044585987261147,0.275
2013-11-19,0.34868421052631576,0.15789473684210525,0.4934210526315789,0.37662337662337664
2013-11-20,0.3413173652694611,0.11377245508982035,0.5449101796407185,0.5
2013-11-21,0.391025641025641,0.1858974358974359,0.4230769230769231,0.35555555555555557
2013-11-22,0.4166666666666667,0.1527777777777778,0.4305555555555556,0.4634146341463415
2013-11-23,0.3851851851851852,0.1111111111111111,0.5037037037037037,0.5522388059701493
2013-11-24,0.3142857142857143,0.07142857142857142,0.6142857142857143,0.6296296296296297
2013-11-25,0.4049079754601227,0.1165644171779141,0.4785276073619632,0.5529411764705883
2013-11-26,0.31851851851851853,0.18518518518518517,0.4962962962962963,0.2647058823529412
2013-11-27,0.44375,0.125,0.43125,0.5604395604395604
2013-11-28,0.34415584415584416,0.14935064935064934,0.5064935064935064,0.39473684210526316
2013-11-29,0.3684210526315789,0.20394736842105263,0.4276315789473684,0.28735632183908044
2013-11-30,0.41379310344827586,0.2206896551724138,0.36551724137931035,0.30434782608695654
2013-12-01,0.3634361233480176,0.15418502202643172,0.48237885462555063,0.40425531914893614
2013-12-02,0.3986013986013986,0.20279720279720279,0.3986013986013986,0.32558139534883723
